Time,Millis,Round,Trial,TargetID,TargetTotal,Radius,Session,LinearUp,AlertTone,Blind
26032018T183504,63657686104162,4,6,target6,9,0.85,4,False,False,True
26032018T183511,63657686111231,4,7,target0,9,0.85,4,False,False,True
26032018T183521,63657686121452,4,8,target4,9,0.85,4,False,False,True
26032018T183521,63657686121468,5,-1,-1,9,0.85,4,False,False,True
26032018T183532,63657686132597,5,0,target7,9,0.85,4,False,False,True
26032018T183543,63657686143286,5,1,target6,9,0.85,4,False,False,True
26032018T183615,63657686175403,5,2,target0,9,0.85,4,False,False,True
26032018T183645,63657686205757,5,3,target5,9,0.85,4,False,False,True
26032018T183655,63657686215523,5,4,target8,9,0.85,4,False,False,True
26032018T183711,63657686231687,5,5,target2,9,0.85,4,False,False,True
26032018T183801,63657686281330,5,6,target4,9,0.85,4,False,False,True
26032018T183807,63657686287745,5,7,target3,9,0.85,4,False,False,True
26032018T183821,63657686301450,5,8,target1,9,0.85,4,False,False,True
